subject2,WhiteDirectMean,BlackDirectMean,WhiteIndirectMean,BlackIndirectMean,Indirect,Direct,IndirectR,DirectR,Condition,age,ethnicity,gender,Site,USvIT,ConditionF,USvITF
235,2.6666666666666665,2.8333333333333335,3.4583333333333335,3.625,-0.16666666666666652,-0.16666666666666696,0.9540229885057472,0.9411764705882352,-1,24,Caucasico,2,Milan,1,-1,1
236,2.9166666666666665,2.75,2.5833333333333335,2.7083333333333335,-0.125,0.16666666666666652,0.9538461538461539,1.0606060606060606,1,25,Altro,2,Milan,1,1,1
237,3.5,2.8333333333333335,3.25,2.8333333333333335,0.4166666666666665,0.6666666666666665,1.1470588235294117,1.2352941176470587,-1,19,Altro,2,Milan,1,-1,1
238,2.1666666666666665,1.9166666666666667,2.875,3.0416666666666665,-0.16666666666666652,0.24999999999999978,0.9452054794520548,1.1304347826086956,1,28,Caucasico,1,Milan,1,1,1
239,2.4166666666666665,2.8333333333333335,2.6666666666666665,3.1666666666666665,-0.5,-0.41666666666666696,0.8421052631578947,0.8529411764705881,-1,24,Caucasico,1,Milan,1,-1,1
240,2.75,3.0833333333333335,2.9583333333333335,2.7083333333333335,0.25,-0.3333333333333335,1.0923076923076922,0.8918918918918919,1,24,Caucasico,1,Milan,1,1,1
241,2.25,2.5,2.9166666666666665,2.4583333333333335,0.45833333333333304,-0.25,1.1864406779661016,0.9,-1,23,Altro,2,Milan,1,-1,1
242,2.5,2.5833333333333335,2.5833333333333335,2.4166666666666665,0.16666666666666696,-0.08333333333333348,1.0689655172413794,0.9677419354838709,1,24,Caucasico,2,Milan,1,1,1
243,3.0833333333333335,2.25,2.625,2.625,0,0.8333333333333335,1,1.3703703703703705,-1,25,Caucasico,2,Milan,1,-1,1
244,2.8333333333333335,2.6666666666666665,3.3333333333333335,3.3333333333333335,0,0.16666666666666696,1,1.0625000000000002,1,22,Altro,2,Milan,1,1,1
245,3,3.3333333333333335,2.875,2.875,0,-0.3333333333333335,1,0.8999999999999999,-1,23,Altro,2,Milan,1,-1,1
246,2.25,2.8333333333333335,2.8333333333333335,3,-0.16666666666666652,-0.5833333333333335,0.9444444444444445,0.7941176470588235,1,20,Caucasico,2,Milan,1,1,1
247,2.5,2.6666666666666665,2.8333333333333335,2.9583333333333335,-0.125,-0.16666666666666652,0.9577464788732395,0.9375,-1,20,Caucasico,2,Milan,1,-1,1
248,2.3333333333333335,2.5833333333333335,2.875,2.8333333333333335,0.04166666666666652,-0.25,1.0147058823529411,0.9032258064516129,1,23,Caucasico,2,Milan,1,1,1
249,2.9166666666666665,2.75,2.875,2.875,0,0.16666666666666652,1,1.0606060606060606,-1,25,Caucasico,1,Milan,1,-1,1
250,2.5,3.25,2.9166666666666665,3.3333333333333335,-0.41666666666666696,-0.75,0.8749999999999999,0.7692307692307693,1,20,Africano,2,Milan,1,1,1
251,2.4166666666666665,2.5,2.5,2.5416666666666665,-0.04166666666666652,-0.08333333333333348,0.9836065573770493,0.9666666666666666,-1,19,Caucasico,2,Milan,1,-1,1
252,2.75,2.0833333333333335,2.7916666666666665,2,0.7916666666666665,0.6666666666666665,1.3958333333333333,1.3199999999999998,1,32,Caucasico,1,Milan,1,1,1
253,2.9166666666666665,2.8333333333333335,3,3,0,0.08333333333333304,1,1.0294117647058822,-1,24,Caucasico,2,Milan,1,-1,1
254,2.8333333333333335,3,2.75,2.5,0.25,-0.16666666666666652,1.1,0.9444444444444445,1,20,Caucasico,2,Milan,1,1,1
255,2.3333333333333335,2.5,2.2083333333333335,2.5,-0.2916666666666665,-0.16666666666666652,0.8833333333333334,0.9333333333333333,-1,24,Caucasico,2,Milan,1,-1,1
256,3,2.5,2.7916666666666665,2.7083333333333335,0.08333333333333304,0.5,1.0307692307692307,1.2,1,20,Altro,2,Milan,1,1,1
257,2,2.5833333333333335,3.5416666666666665,3.6666666666666665,-0.125,-0.5833333333333335,0.9659090909090909,0.7741935483870968,-1,20,Caucasico,1,Milan,1,-1,1
258,3,3,3,3,0,0,1,1,1,25,Caucasico,1,Milan,1,1,1
259,2.5,1.9166666666666667,2.375,2.2916666666666665,0.08333333333333348,0.5833333333333333,1.0363636363636364,1.3043478260869565,-1,19,Caucasico,2,Milan,1,-1,1
260,3.1666666666666665,3,3.2083333333333335,2.6666666666666665,0.541666666666667,0.16666666666666652,1.2031250000000002,1.0555555555555556,1,20,Altro,2,Milan,1,1,1
261,2.1666666666666665,2.0833333333333335,2.375,1.9166666666666667,0.45833333333333326,0.08333333333333304,1.2391304347826086,1.0399999999999998,-1,21,Altro,2,Milan,1,-1,1
262,2.8333333333333335,2.5,3,3.0416666666666665,-0.04166666666666652,0.3333333333333335,0.9863013698630138,1.1333333333333333,1,25,Caucasico,1,Milan,1,1,1
263,2.9166666666666665,2.5,2.7916666666666665,2.5833333333333335,0.20833333333333304,0.4166666666666665,1.0806451612903225,1.1666666666666665,-1,25,Caucasico,2,Milan,1,-1,1
264,2.75,2.75,3.125,3.0833333333333335,0.04166666666666652,0,1.0135135135135134,1,1,18,Altro,2,Milan,1,1,1
265,2.8333333333333335,2.0833333333333335,2.5416666666666665,2.1666666666666665,0.375,0.75,1.1730769230769231,1.3599999999999999,-1,19,Altro,2,Milan,1,-1,1
267,2.5,3.1666666666666665,3.0416666666666665,3,0.04166666666666652,-0.6666666666666665,1.0138888888888888,0.7894736842105263,-1,28,Caucasico,2,Milan,1,-1,1
268,3,2.9166666666666665,2.75,3,-0.25,0.08333333333333348,0.9166666666666666,1.0285714285714287,1,23,Caucasico,2,Milan,1,1,1
269,2.4166666666666665,2.6666666666666665,2.125,2.25,-0.125,-0.25,0.9444444444444444,0.90625,-1,23,Caucasico,1,Milan,1,-1,1
270,2.9166666666666665,3.1666666666666665,3.6666666666666665,3.625,0.04166666666666652,-0.25,1.011494252873563,0.9210526315789473,1,23,Caucasico,1,Milan,1,1,1
271,2.75,2.0833333333333335,2.0833333333333335,2.0416666666666665,0.04166666666666696,0.6666666666666665,1.0204081632653064,1.3199999999999998,-1,28,Caucasico,1,Milan,1,-1,1
272,2.0833333333333335,1.9166666666666667,1.9583333333333333,1.5833333333333333,0.375,0.16666666666666674,1.236842105263158,1.0869565217391304,1,23,Altro,1,Milan,1,1,1
273,2.75,2.5833333333333335,2.6666666666666665,3.0833333333333335,-0.41666666666666696,0.16666666666666652,0.8648648648648648,1.064516129032258,-1,28,Altro,2,Milan,1,-1,1
274,2.4166666666666665,2.4166666666666665,2.4583333333333335,2.4166666666666665,0.04166666666666696,0,1.017241379310345,1,1,23,Caucasico,1,Milan,1,1,1
275,2.3333333333333335,2.4166666666666665,3,2.75,0.25,-0.08333333333333304,1.0909090909090908,0.9655172413793105,-1,19,Caucasico,2,Milan,1,-1,1
276,2.9166666666666665,3.4166666666666665,2.2083333333333335,2.5416666666666665,-0.33333333333333304,-0.5,0.8688524590163935,0.8536585365853658,1,24,Africano,2,Milan,1,1,1
277,2.9166666666666665,3.0833333333333335,3,2.7916666666666665,0.20833333333333348,-0.16666666666666696,1.0746268656716418,0.9459459459459458,-1,21,Caucasico,2,Milan,1,-1,1
278,2.25,2.5833333333333335,3.6666666666666665,3.625,0.04166666666666652,-0.3333333333333335,1.011494252873563,0.8709677419354839,1,21,Caucasico,2,Milan,1,1,1
279,2.5,2.1666666666666665,2.9166666666666665,2.5,0.4166666666666665,0.3333333333333335,1.1666666666666665,1.153846153846154,-1,22,Caucasico,2,Milan,1,-1,1
280,2.4166666666666665,2.5,2.5833333333333335,2.625,-0.04166666666666652,-0.08333333333333348,0.9841269841269842,0.9666666666666666,1,22,Caucasico,2,Milan,1,1,1
281,2.9166666666666665,2.8333333333333335,2.8333333333333335,2.625,0.20833333333333348,0.08333333333333304,1.0793650793650795,1.0294117647058822,-1,20,Altro,1,Milan,1,-1,1
282,2.5,2,2.5833333333333335,2,0.5833333333333335,0.5,1.2916666666666667,1.25,1,20,Altro,1,Milan,1,1,1
283,2.5,2.25,2.875,2.625,0.25,0.25,1.0952380952380953,1.1111111111111112,-1,27,Altro,1,Milan,1,-1,1
284,2.4166666666666665,2.5,2.125,2.2083333333333335,-0.08333333333333348,-0.08333333333333348,0.9622641509433961,0.9666666666666666,1,22,Caucasico,1,Milan,1,1,1
285,2.5833333333333335,2.3333333333333335,2.5833333333333335,2.5833333333333335,0,0.25,1,1.1071428571428572,-1,22,Caucasico,1,Milan,1,-1,1
286,2.4166666666666665,2.8333333333333335,2.2916666666666665,2.9166666666666665,-0.625,-0.41666666666666696,0.7857142857142857,0.8529411764705881,1,23,Caucasico,2,Milan,1,1,1
287,2.6666666666666665,2.8333333333333335,2.5833333333333335,2.875,-0.2916666666666665,-0.16666666666666696,0.8985507246376813,0.9411764705882352,-1,31,Caucasico,1,Milan,1,-1,1
288,2.5833333333333335,2.9166666666666665,2.7916666666666665,2.75,0.04166666666666652,-0.33333333333333304,1.0151515151515151,0.8857142857142858,1,32,Caucasico,2,Milan,1,1,1
289,2.6666666666666665,2.6666666666666665,2.9583333333333335,2.8333333333333335,0.125,0,1.0441176470588236,1,-1,23,Caucasico,2,Milan,1,-1,1
290,2.9166666666666665,2.6666666666666665,2.9583333333333335,2.9583333333333335,0,0.25,1,1.09375,1,21,Caucasico,2,Milan,1,1,1
291,3,3,3,3,0,0,1,1,-1,22,Altro,2,Milan,1,-1,1
292,2.3333333333333335,2.5833333333333335,2.25,2.5416666666666665,-0.2916666666666665,-0.25,0.8852459016393444,0.9032258064516129,1,23,Caucasico,2,Milan,1,1,1
293,3.0833333333333335,2.9166666666666665,3.4166666666666665,3.1666666666666665,0.25,0.16666666666666696,1.0789473684210527,1.0571428571428572,-1,23,Caucasico,1,Milan,1,-1,1
294,2.3333333333333335,2.25,2.625,2.7083333333333335,-0.08333333333333348,0.08333333333333348,0.9692307692307692,1.0370370370370372,1,30,Caucasico,2,Milan,1,1,1
295,3,2,2.5416666666666665,2,0.5416666666666665,1,1.2708333333333333,1.5,-1,20,Altro,2,Milan,1,-1,1
296,2.5833333333333335,2.4166666666666665,2.7083333333333335,2.875,-0.16666666666666652,0.16666666666666696,0.9420289855072465,1.0689655172413794,1,19,Caucasico,1,Milan,1,1,1
297,2.9166666666666665,2.5,2.7916666666666665,2.9166666666666665,-0.125,0.4166666666666665,0.9571428571428572,1.1666666666666665,-1,19,Caucasico,1,Milan,1,-1,1
298,2.75,2.5833333333333335,3.0416666666666665,2.75,0.2916666666666665,0.16666666666666652,1.106060606060606,1.064516129032258,1,22,Caucasico,1,Milan,1,1,1
299,2.1666666666666665,2.1666666666666665,2.8333333333333335,3,-0.16666666666666652,0,0.9444444444444445,1,-1,22,Altro,2,Milan,1,-1,1
300,2.4166666666666665,2.5,2.7083333333333335,2.7083333333333335,0,-0.08333333333333348,1,0.9666666666666666,1,21,Caucasico,2,Milan,1,1,1
301,3,2.9166666666666665,2.9166666666666665,3,-0.08333333333333348,0.08333333333333348,0.9722222222222222,1.0285714285714287,-1,19,Altro,1,Milan,1,-1,1
302,3.1666666666666665,3.0833333333333335,3.4583333333333335,3.375,0.08333333333333348,0.08333333333333304,1.0246913580246915,1.027027027027027,1,19,Altro,2,Milan,1,1,1
303,2,2.3333333333333335,2.3333333333333335,2.6666666666666665,-0.33333333333333304,-0.3333333333333335,0.8750000000000001,0.8571428571428571,-1,19,Caucasico,1,Milan,1,-1,1
304,2.8333333333333335,2.75,2.875,2.5,0.375,0.08333333333333348,1.15,1.0303030303030303,1,20,Caucasico,2,Milan,1,1,1
305,2.5,2.75,2.75,2.625,0.125,-0.25,1.0476190476190477,0.9090909090909091,-1,22,Altro,2,Milan,1,-1,1
306,2,2.5,2.75,2.9166666666666665,-0.16666666666666652,-0.5,0.942857142857143,0.8,1,21,Caucasico,2,Milan,1,1,1
307,2.5833333333333335,2.5,3.2916666666666665,3.2083333333333335,0.08333333333333304,0.08333333333333348,1.025974025974026,1.0333333333333334,-1,20,Altro,2,Milan,1,-1,1
308,2.0833333333333335,2.0833333333333335,2.2083333333333335,2.125,0.08333333333333348,0,1.0392156862745099,1,1,23,Altro,2,Milan,1,1,1
309,2.25,1.6666666666666667,2.5,2.6666666666666665,-0.16666666666666652,0.5833333333333333,0.9375,1.3499999999999999,-1,24,Caucasico,1,Milan,1,-1,1
310,2.1666666666666665,2.5833333333333335,3.9166666666666665,3.875,0.04166666666666652,-0.41666666666666696,1.010752688172043,0.8387096774193548,1,21,Caucasico,1,Milan,1,1,1
311,2.9166666666666665,2.5833333333333335,2.75,3.0833333333333335,-0.3333333333333335,0.33333333333333304,0.8918918918918919,1.129032258064516,-1,20,Caucasico,1,Milan,1,-1,1
312,2.5,2.5,2.6666666666666665,2.3333333333333335,0.33333333333333304,0,1.1428571428571428,1,1,21,Altro,1,Milan,1,1,1
313,2.4166666666666665,2.25,2.4166666666666665,2.625,-0.20833333333333348,0.16666666666666652,0.9206349206349206,1.074074074074074,-1,20,Caucasico,1,Milan,1,-1,1
314,2.9166666666666665,2.9166666666666665,2.7083333333333335,2.9166666666666665,-0.20833333333333304,0,0.9285714285714287,1,1,20,Caucasico,1,Milan,1,1,1
315,2.8333333333333335,3,2.75,2.7083333333333335,0.04166666666666652,-0.16666666666666652,1.0153846153846153,0.9444444444444445,-1,25,Caucasico,1,Milan,1,-1,1
316,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.5416666666666665,-0.20833333333333304,0,0.918032786885246,1,1,21,Caucasico,2,Milan,1,1,1
317,3.1666666666666665,2.5833333333333335,2.9583333333333335,3.125,-0.16666666666666652,0.583333333333333,0.9466666666666668,1.225806451612903,-1,21,Caucasico,2,Milan,1,-1,1
318,2.5833333333333335,2.9166666666666665,2.625,2.875,-0.25,-0.33333333333333304,0.9130434782608695,0.8857142857142858,1,29,Caucasico,1,Milan,1,1,1
319,2.75,2.6666666666666665,2.5833333333333335,2.9583333333333335,-0.375,0.08333333333333348,0.8732394366197184,1.03125,-1,28,Caucasico,1,Milan,1,-1,1
320,2.4166666666666665,2.5,2.6666666666666665,2.8333333333333335,-0.16666666666666696,-0.08333333333333348,0.9411764705882352,0.9666666666666666,1,26,Caucasico,2,Milan,1,1,1
321,2.4166666666666665,2.3333333333333335,2.5416666666666665,2.5833333333333335,-0.04166666666666696,0.08333333333333304,0.9838709677419354,1.0357142857142856,-1,20,Caucasico,2,Milan,1,-1,1
322,3,3,3.375,3.4166666666666665,-0.04166666666666652,0,0.9878048780487805,1,1,28,Caucasico,2,Milan,1,1,1
323,1.8333333333333333,2.3333333333333335,2.5416666666666665,2.5416666666666665,0,-0.5000000000000002,1,0.7857142857142856,-1,19,Caucasico,2,Milan,1,-1,1
324,2.5,2.4166666666666665,2.6666666666666665,2.6666666666666665,0,0.08333333333333348,1,1.0344827586206897,1,32,Altro,2,Milan,1,1,1
325,2.6666666666666665,2.6666666666666665,2.9583333333333335,2.2916666666666665,0.666666666666667,0,1.290909090909091,1,-1,23,Caucasico,1,Milan,1,-1,1
326,3.4166666666666665,3.5833333333333335,3.2083333333333335,3.4166666666666665,-0.20833333333333304,-0.16666666666666696,0.9390243902439025,0.9534883720930232,1,26,Altro,2,Milan,1,1,1
327,2.25,1.6666666666666667,2.625,2.6666666666666665,-0.04166666666666652,0.5833333333333333,0.984375,1.3499999999999999,-1,23,Caucasico,1,Milan,1,-1,1
328,2.8333333333333335,2.3333333333333335,2.7916666666666665,2.3333333333333335,0.45833333333333304,0.5,1.1964285714285714,1.2142857142857142,1,20,Altro,2,Milan,1,1,1
329,3.25,2.8333333333333335,2.6666666666666665,2.75,-0.08333333333333348,0.4166666666666665,0.9696969696969696,1.1470588235294117,-1,20,Altro,2,Milan,1,-1,1
330,2.0833333333333335,2,2.3333333333333335,2.5833333333333335,-0.25,0.08333333333333348,0.9032258064516129,1.0416666666666667,1,24,Caucasico,2,Milan,1,1,1
331,2.5833333333333335,2.9166666666666665,2.625,2.5833333333333335,0.04166666666666652,-0.33333333333333304,1.0161290322580645,0.8857142857142858,-1,23,Altro,1,Milan,1,-1,1
332,2.9166666666666665,2.3333333333333335,2.375,2.4166666666666665,-0.04166666666666652,0.583333333333333,0.9827586206896552,1.2499999999999998,1,24,Altro,1,Milan,1,1,1
333,2.5,2.5,3,3.3333333333333335,-0.3333333333333335,0,0.8999999999999999,1,-1,23,Caucasico,1,Milan,1,-1,1
334,3.3333333333333335,2.75,2.5833333333333335,2.75,-0.16666666666666652,0.5833333333333335,0.9393939393939394,1.2121212121212122,1,23,Altro,1,Milan,1,1,1
335,2.5,1.8333333333333333,3.2916666666666665,3.0833333333333335,0.20833333333333304,0.6666666666666667,1.0675675675675675,1.3636363636363638,-1,28,Caucasico,1,Milan,1,-1,1
336,2.4166666666666665,2.9166666666666665,2.9166666666666665,3.125,-0.20833333333333348,-0.5,0.9333333333333332,0.8285714285714285,1,21,Caucasico,2,Milan,1,1,1
337,2.25,2.25,3.0833333333333335,2.7916666666666665,0.29166666666666696,0,1.1044776119402986,1,-1,21,Caucasico,2,Milan,1,-1,1
401,2.5,2.1666666666666665,2.875,2.7083333333333335,0.16666666666666652,0.3333333333333335,1.0615384615384615,1.153846153846154,-1,21,Caucasico,2,Rome,1,-1,1
402,1.5833333333333333,2.75,2.5833333333333335,3.1666666666666665,-0.583333333333333,-1.1666666666666667,0.8157894736842106,0.5757575757575757,1,21,Caucasico,2,Rome,1,1,1
403,2.75,2.25,2.9583333333333335,2.75,0.20833333333333348,0.5,1.075757575757576,1.2222222222222223,-1,23,Caucasico,1,Rome,1,-1,1
404,2.9166666666666665,3.1666666666666665,3.8333333333333335,3.375,0.4583333333333335,-0.25,1.1358024691358024,0.9210526315789473,1,21,Caucasico,1,Rome,1,1,1
405,3.4166666666666665,3.3333333333333335,3.0416666666666665,3.3333333333333335,-0.29166666666666696,0.08333333333333304,0.9124999999999999,1.025,-1,21,Caucasico,2,Rome,1,-1,1
406,2.5833333333333335,2.3333333333333335,2.4583333333333335,2.375,0.08333333333333348,0.25,1.0350877192982457,1.1071428571428572,1,22,Caucasico,2,Rome,1,1,1
407,2.75,2.75,2.7916666666666665,2.8333333333333335,-0.04166666666666696,0,0.9852941176470588,1,-1,23,Caucasico,2,Rome,1,-1,1
408,2.5,2.5833333333333335,2.6666666666666665,2.625,0.04166666666666652,-0.08333333333333348,1.0158730158730158,0.9677419354838709,1,28,Caucasico,2,Rome,1,1,1
409,2.75,2.9166666666666665,3,3,0,-0.16666666666666652,1,0.942857142857143,-1,29,Caucasico,2,Rome,1,-1,1
410,2.3333333333333335,3.1666666666666665,2.875,2.9166666666666665,-0.04166666666666652,-0.833333333333333,0.9857142857142858,0.736842105263158,1,18,Caucasico,2,Rome,1,1,1
411,3,3,3.5416666666666665,3.4583333333333335,0.08333333333333304,0,1.0240963855421685,1,-1,21,Caucasico,1,Rome,1,-1,1
412,2.1666666666666665,2.0833333333333335,2.625,2.5833333333333335,0.04166666666666652,0.08333333333333304,1.0161290322580645,1.0399999999999998,1,18,Caucasico,2,Rome,1,1,1
413,2.9166666666666665,2.75,2.6666666666666665,2.3333333333333335,0.33333333333333304,0.16666666666666652,1.1428571428571428,1.0606060606060606,-1,19,Caucasico,1,Rome,1,-1,1
414,2.5833333333333335,2.5833333333333335,2.375,2.5416666666666665,-0.16666666666666652,0,0.9344262295081968,1,1,23,Caucasico,2,Rome,1,1,1
415,2.5,2.6666666666666665,2.7916666666666665,2.7916666666666665,0,-0.16666666666666652,1,0.9375,-1,23,Caucasico,2,Rome,1,-1,1
416,3.25,2.1666666666666665,3.375,2.0416666666666665,1.3333333333333335,1.0833333333333335,1.653061224489796,1.5,1,22,Altro,2,Rome,1,1,1
417,2.75,2.8333333333333335,2.75,3.0833333333333335,-0.3333333333333335,-0.08333333333333348,0.8918918918918919,0.9705882352941176,-1,19,Caucasico,2,Rome,1,-1,1
418,2.1666666666666665,2,2.4166666666666665,2.2083333333333335,0.20833333333333304,0.16666666666666652,1.0943396226415092,1.0833333333333333,1,18,Caucasico,2,Rome,1,1,1
419,3.3333333333333335,3,3.4166666666666665,3.0416666666666665,0.375,0.3333333333333335,1.1232876712328768,1.1111111111111112,-1,20,Caucasico,2,Rome,1,-1,1
420,2.5833333333333335,2.4166666666666665,2.625,2.6666666666666665,-0.04166666666666652,0.16666666666666696,0.984375,1.0689655172413794,1,22,Caucasico,1,Rome,1,1,1
421,2.4166666666666665,2.3333333333333335,2.5416666666666665,2.7083333333333335,-0.16666666666666696,0.08333333333333304,0.9384615384615383,1.0357142857142856,-1,34,Caucasico,1,Rome,1,-1,1
422,3,3,2.7083333333333335,2.9166666666666665,-0.20833333333333304,0,0.9285714285714287,1,1,21,Altro,1,Rome,1,1,1
423,1.75,1.8333333333333333,2.0833333333333335,2,0.08333333333333348,-0.08333333333333326,1.0416666666666667,0.9545454545454546,-1,21,Caucasico,2,Rome,1,-1,1
424,2.3333333333333335,2.5833333333333335,2.5,2.75,-0.25,-0.25,0.9090909090909091,0.9032258064516129,1,27,Caucasico,1,Rome,1,1,1
425,3.4166666666666665,1.9166666666666667,2.8333333333333335,2.125,0.7083333333333335,1.4999999999999998,1.3333333333333335,1.7826086956521738,-1,23,Caucasico,2,Rome,1,-1,1
426,2.6666666666666665,2.9166666666666665,3,3.0416666666666665,-0.04166666666666652,-0.25,0.9863013698630138,0.9142857142857143,1,20,Caucasico,2,Rome,1,1,1
427,2.5833333333333335,2.3333333333333335,3.0416666666666665,3,0.04166666666666652,0.25,1.0138888888888888,1.1071428571428572,-1,20,Caucasico,2,Rome,1,-1,1
428,2.5,2.4166666666666665,2.875,2.7916666666666665,0.08333333333333348,0.08333333333333348,1.0298507462686568,1.0344827586206897,1,21,Caucasico,2,Rome,1,1,1
429,2.4166666666666665,2.75,2.5416666666666665,2.7083333333333335,-0.16666666666666696,-0.3333333333333335,0.9384615384615383,0.8787878787878788,-1,19,Caucasico,2,Rome,1,-1,1
430,2.6666666666666665,2.5833333333333335,2.875,2.9583333333333335,-0.08333333333333348,0.08333333333333304,0.9718309859154929,1.032258064516129,1,19,Caucasico,2,Rome,1,1,1
431,2.5833333333333335,2.75,3.1666666666666665,3.2916666666666665,-0.125,-0.16666666666666652,0.9620253164556962,0.9393939393939394,-1,18,Caucasico,2,Rome,1,-1,1
432,3.1666666666666665,2.9166666666666665,2.625,2.4166666666666665,0.20833333333333348,0.25,1.0862068965517242,1.0857142857142856,1,20,Caucasico,2,Rome,1,1,1
433,2.1666666666666665,1.5833333333333333,2.0416666666666665,1.7916666666666667,0.24999999999999978,0.5833333333333333,1.13953488372093,1.368421052631579,-1,20,Caucasico,2,Rome,1,-1,1
434,2.75,2.4166666666666665,2.625,2.1666666666666665,0.4583333333333335,0.3333333333333335,1.2115384615384617,1.1379310344827587,1,19,Caucasico,2,Rome,1,1,1
435,2.5,2.5,2.375,2.4583333333333335,-0.08333333333333348,0,0.9661016949152542,1,-1,21,Caucasico,2,Rome,1,-1,1
436,2.5,2.9166666666666665,2.625,2.7916666666666665,-0.16666666666666652,-0.4166666666666665,0.9402985074626866,0.8571428571428572,1,18,Caucasico,2,Rome,1,1,1
437,2.8333333333333335,2.6666666666666665,3,2.9583333333333335,0.04166666666666652,0.16666666666666696,1.0140845070422535,1.0625000000000002,-1,19,Altro,2,Rome,1,-1,1
438,2.8333333333333335,2.5833333333333335,2.875,2.875,0,0.25,1,1.096774193548387,1,19,Caucasico,2,Rome,1,1,1
439,2.8333333333333335,2.9166666666666665,2.7916666666666665,2.9166666666666665,-0.125,-0.08333333333333304,0.9571428571428572,0.9714285714285715,-1,20,Caucasico,2,Rome,1,-1,1
440,3.3333333333333335,2.9166666666666665,3.5416666666666665,3.375,0.16666666666666652,0.41666666666666696,1.0493827160493827,1.142857142857143,1,21,Caucasico,1,Rome,1,1,1
441,2.5,2.6666666666666665,2.375,2.75,-0.375,-0.16666666666666652,0.8636363636363636,0.9375,-1,21,Caucasico,2,Rome,1,-1,1
442,2,2.5,2.4166666666666665,3.125,-0.7083333333333335,-0.5,0.7733333333333333,0.8,1,19,Caucasico,2,Rome,1,1,1
443,2.3333333333333335,2.4166666666666665,2.5,2.8333333333333335,-0.3333333333333335,-0.08333333333333304,0.8823529411764706,0.9655172413793105,-1,20,Caucasico,2,Rome,1,-1,1
444,3.0833333333333335,2.5833333333333335,2.9583333333333335,3.1666666666666665,-0.20833333333333304,0.5,0.9342105263157896,1.1935483870967742,1,19,Caucasico,2,Rome,1,1,1
445,2.75,2.5,2.2083333333333335,2.2916666666666665,-0.08333333333333304,0.25,0.9636363636363637,1.1,-1,19,Caucasico,1,Rome,1,-1,1
446,2.3333333333333335,2.5833333333333335,3.2083333333333335,3.3333333333333335,-0.125,-0.25,0.9625,0.9032258064516129,1,19,Caucasico,2,Rome,1,1,1
447,3.0833333333333335,3,3.0833333333333335,2.75,0.3333333333333335,0.08333333333333348,1.1212121212121213,1.027777777777778,-1,18,Caucasico,2,Rome,1,-1,1
448,2.25,2.3333333333333335,2.5833333333333335,2.3333333333333335,0.25,-0.08333333333333348,1.1071428571428572,0.9642857142857142,1,20,Caucasico,2,Rome,1,1,1
449,2.5,2.5,2.4166666666666665,2.625,-0.20833333333333348,0,0.9206349206349206,1,-1,20,Caucasico,1,Rome,1,-1,1
450,2.3333333333333335,2.3333333333333335,2.5416666666666665,2.2916666666666665,0.25,0,1.1090909090909091,1,1,24,Caucasico,2,Rome,1,1,1
451,2.0833333333333335,2,2.4583333333333335,2.3333333333333335,0.125,0.08333333333333348,1.0535714285714286,1.0416666666666667,-1,20,Caucasico,2,Rome,1,-1,1
452,2.4166666666666665,1.1666666666666667,2.9166666666666665,1.2916666666666667,1.6249999999999998,1.2499999999999998,2.258064516129032,2.071428571428571,1,20,Caucasico,1,Rome,1,1,1
453,2.6666666666666665,3,2.7916666666666665,3,-0.20833333333333348,-0.3333333333333335,0.9305555555555555,0.8888888888888888,-1,19,Caucasico,2,Rome,1,-1,1
454,2.0833333333333335,2.0833333333333335,2.375,2.4583333333333335,-0.08333333333333348,0,0.9661016949152542,1,1,18,Caucasico,2,Rome,1,1,1
455,2.5833333333333335,2.6666666666666665,2.625,2.5833333333333335,0.04166666666666652,-0.08333333333333304,1.0161290322580645,0.9687500000000001,-1,19,Caucasico,2,Rome,1,-1,1
456,2.5833333333333335,2.9166666666666665,2.9583333333333335,3.125,-0.16666666666666652,-0.33333333333333304,0.9466666666666668,0.8857142857142858,1,20,Caucasico,2,Rome,1,1,1
457,2.4166666666666665,2.6666666666666665,2.375,2.5416666666666665,-0.16666666666666652,-0.25,0.9344262295081968,0.90625,-1,21,Caucasico,2,Rome,1,-1,1
458,2.1666666666666665,2.3333333333333335,2.75,3,-0.25,-0.16666666666666696,0.9166666666666666,0.9285714285714285,1,26,Caucasico,1,Rome,1,1,1
459,2.8333333333333335,2.3333333333333335,2.75,2.5416666666666665,0.20833333333333348,0.5,1.0819672131147542,1.2142857142857142,-1,20,Caucasico,2,Rome,1,-1,1
460,2.6666666666666665,2.5,2.2916666666666665,2.5416666666666665,-0.25,0.16666666666666652,0.9016393442622951,1.0666666666666667,1,21,Caucasico,1,Rome,1,1,1
461,2.1666666666666665,2.3333333333333335,2.5833333333333335,2.75,-0.16666666666666652,-0.16666666666666696,0.9393939393939394,0.9285714285714285,-1,19,Caucasico,2,Rome,1,-1,1
462,2.6666666666666665,2.5833333333333335,2.875,2.7916666666666665,0.08333333333333348,0.08333333333333304,1.0298507462686568,1.032258064516129,1,19,Caucasico,2,Rome,1,1,1
463,2.5833333333333335,2.8333333333333335,2.9166666666666665,3.0833333333333335,-0.16666666666666696,-0.25,0.9459459459459458,0.9117647058823529,-1,18,Caucasico,2,Rome,1,-1,1
